"session_id","session_date_time","mentor_id","mentee_id","session_status","mentor_domain_id","user_id"
4842,2022-06-25 00:00:00.000,2795,3716,finished,5,
4843,2022-06-25 00:00:00.000,421,1157,finished,6,
4844,2022-06-25 00:00:00.000,2803,1413,canceled,3,
4851,2022-06-25 00:00:00.000,3828,1350,finished,5,
4853,2022-06-25 00:00:00.000,4920,3490,finished,1,
4855,2022-06-25 00:00:00.000,2177,3652,finished,1,
4856,2022-06-25 00:00:00.000,1890,4233,finished,5,
4857,2022-06-25 00:00:00.000,2562,195,finished,4,
4858,2022-06-25 00:00:00.000,3911,3991,finished,5,
4860,2022-06-25 00:00:00.000,3290,3478,finished,4,
4861,2022-06-25 00:00:00.000,598,471,canceled,5,
4862,2022-06-25 00:00:00.000,249,1000,finished,6,
4863,2022-06-25 00:00:00.000,2173,2515,finished,3,
4865,2022-06-25 00:00:00.000,4503,2171,finished,1,
4867,2022-06-25 00:00:00.000,1069,2052,finished,6,
4869,2022-06-25 00:00:00.000,4752,1293,finished,7,
4870,2022-06-25 00:00:00.000,685,3035,finished,1,
4872,2022-06-25 00:00:00.000,2406,1590,finished,2,
4873,2022-06-25 00:00:00.000,4150,4507,finished,6,
4874,2022-06-25 00:00:00.000,1170,2013,finished,2,
4875,2022-06-25 00:00:00.000,2181,655,finished,2,
4878,2022-06-25 00:00:00.000,2179,2612,canceled,4,
4879,2022-06-25 00:00:00.000,1170,2204,finished,2,
4880,2022-06-26 00:00:00.000,516,3387,finished,6,
4883,2022-06-26 00:00:00.000,4314,215,finished,7,
4884,2022-06-26 00:00:00.000,1462,1119,finished,2,
4890,2022-06-26 00:00:00.000,4269,2270,finished,1,
4892,2022-06-26 00:00:00.000,2562,3542,finished,4,
4893,2022-06-26 00:00:00.000,852,972,finished,6,
4895,2022-06-26 00:00:00.000,3168,2883,finished,1,
4897,2022-06-26 00:00:00.000,2622,624,finished,4,
4899,2022-06-26 00:00:00.000,2662,1497,finished,1,
4901,2022-06-26 00:00:00.000,4831,3053,finished,4,
4902,2022-06-26 00:00:00.000,1091,2762,finished,1,
4903,2022-06-26 00:00:00.000,4868,3872,finished,4,
4904,2022-06-26 00:00:00.000,494,1182,finished,6,
4905,2022-06-26 00:00:00.000,2132,72,canceled,5,
4909,2022-06-26 00:00:00.000,1484,2140,finished,1,
4910,2022-06-26 00:00:00.000,428,3054,finished,7,
4911,2022-06-26 00:00:00.000,2650,1083,finished,5,
4912,2022-06-26 00:00:00.000,4349,2997,finished,7,
4917,2022-06-26 00:00:00.000,2905,4318,finished,2,
4918,2022-06-26 00:00:00.000,2647,3923,finished,7,
4920,2022-06-26 00:00:00.000,477,932,finished,4,
4923,2022-06-27 00:00:00.000,2372,176,canceled,7,
4924,2022-06-27 00:00:00.000,4503,664,finished,1,
4926,2022-06-27 00:00:00.000,538,951,finished,1,
4928,2022-06-27 00:00:00.000,636,4853,finished,6,
4930,2022-06-27 00:00:00.000,3717,4470,finished,5,
4931,2022-06-27 00:00:00.000,1850,3298,finished,2,
4932,2022-06-27 00:00:00.000,2098,1697,finished,2,
4933,2022-06-27 00:00:00.000,3803,18,finished,5,
4935,2022-06-27 00:00:00.000,1850,1140,finished,2,
4936,2022-06-27 00:00:00.000,47,2600,canceled,5,
4939,2022-06-27 00:00:00.000,3251,4727,canceled,5,
4940,2022-06-27 00:00:00.000,4664,3921,finished,7,
4941,2022-06-27 00:00:00.000,3461,2168,finished,4,
4944,2022-06-27 00:00:00.000,2805,972,canceled,3,
4946,2022-06-27 00:00:00.000,4121,1391,finished,7,
4947,2022-06-27 00:00:00.000,4833,4626,finished,1,
4949,2022-06-27 00:00:00.000,477,718,finished,4,
4950,2022-06-27 00:00:00.000,168,4892,finished,5,
4951,2022-06-27 00:00:00.000,1457,2712,finished,2,
4956,2022-06-27 00:00:00.000,4711,186,finished,7,
4957,2022-06-27 00:00:00.000,516,1943,canceled,6,
4958,2022-06-27 00:00:00.000,1796,1071,finished,5,
4960,2022-06-27 00:00:00.000,2195,2201,finished,6,
4961,2022-06-27 00:00:00.000,3632,3968,finished,4,
4962,2022-06-27 00:00:00.000,946,4501,finished,3,
4963,2022-06-27 00:00:00.000,4095,3789,finished,4,
4964,2022-06-27 00:00:00.000,4269,790,finished,1,
4965,2022-06-27 00:00:00.000,2344,4230,finished,6,
4966,2022-06-27 00:00:00.000,1251,4133,finished,5,
4967,2022-06-27 00:00:00.000,2243,34,finished,1,
4971,2022-06-28 00:00:00.000,15,1295,finished,5,
4972,2022-06-28 00:00:00.000,901,2786,canceled,1,
4975,2022-06-28 00:00:00.000,2512,2371,canceled,7,
4976,2022-06-28 00:00:00.000,2456,4023,finished,3,
4977,2022-06-28 00:00:00.000,4854,1655,finished,6,
4978,2022-06-28 00:00:00.000,3284,3639,finished,2,
4981,2022-06-28 00:00:00.000,1250,3451,canceled,7,
4982,2022-06-28 00:00:00.000,3580,2311,finished,2,
4983,2022-06-28 00:00:00.000,2092,3528,finished,6,
4984,2022-06-28 00:00:00.000,4486,330,finished,1,
4985,2022-06-28 00:00:00.000,1124,1511,canceled,4,
4988,2022-06-28 00:00:00.000,695,4166,canceled,7,
4989,2022-06-28 00:00:00.000,845,944,finished,6,
4991,2022-06-28 00:00:00.000,4680,1134,finished,3,
4992,2022-06-28 00:00:00.000,477,163,finished,4,
4993,2022-06-28 00:00:00.000,3225,2408,finished,1,
4994,2022-06-28 00:00:00.000,1851,2290,canceled,6,
4996,2022-06-28 00:00:00.000,2887,1022,canceled,5,
4998,2022-06-28 00:00:00.000,1986,304,finished,6,
5000,2022-06-28 00:00:00.000,1366,3834,finished,3,
5001,2022-06-28 00:00:00.000,1027,149,finished,2,
5002,2022-06-28 00:00:00.000,2195,1675,finished,6,
5005,2022-06-28 00:00:00.000,4309,2565,finished,2,
5006,2022-06-28 00:00:00.000,4334,1665,finished,2,
5007,2022-06-28 00:00:00.000,4968,4179,finished,4,
5008,2022-06-28 00:00:00.000,1097,2395,finished,1,
5009,2022-06-28 00:00:00.000,1390,2669,finished,1,
5010,2022-06-28 00:00:00.000,3047,3897,finished,5,
5011,2022-06-28 00:00:00.000,1498,717,finished,4,
5013,2022-06-28 00:00:00.000,3059,2175,finished,5,
5014,2022-06-28 00:00:00.000,2123,4439,canceled,4,
5015,2022-06-28 00:00:00.000,4833,3391,finished,1,
5019,2022-06-28 00:00:00.000,1160,1479,finished,5,
5021,2022-06-29 00:00:00.000,1423,1488,finished,2,
5022,2022-06-29 00:00:00.000,997,972,finished,2,
5023,2022-06-29 00:00:00.000,3754,418,finished,1,
5024,2022-06-29 00:00:00.000,4248,252,finished,1,
5026,2022-06-29 00:00:00.000,1881,1339,finished,3,
5027,2022-06-29 00:00:00.000,3505,4178,finished,4,
5028,2022-06-29 00:00:00.000,2081,36,finished,3,
5029,2022-06-29 00:00:00.000,3941,535,finished,4,
5030,2022-06-29 00:00:00.000,4849,601,finished,3,
5031,2022-06-29 00:00:00.000,2305,3049,finished,1,
5037,2022-06-29 00:00:00.000,1688,4077,finished,1,
5038,2022-06-29 00:00:00.000,1023,3177,finished,6,
5040,2022-06-29 00:00:00.000,3383,1104,finished,3,
5041,2022-06-29 00:00:00.000,1760,1622,canceled,6,
5045,2022-06-29 00:00:00.000,660,1401,finished,1,
5050,2022-06-29 00:00:00.000,1989,426,finished,2,
5053,2022-06-29 00:00:00.000,1456,4751,canceled,1,
5054,2022-06-29 00:00:00.000,168,3285,finished,5,
5056,2022-06-29 00:00:00.000,1434,3682,finished,2,
5057,2022-06-29 00:00:00.000,180,4159,finished,2,
5058,2022-06-29 00:00:00.000,3179,4629,finished,3,
5059,2022-06-29 00:00:00.000,1532,932,finished,7,
5061,2022-06-30 00:00:00.000,4502,3626,finished,4,
5066,2022-06-30 00:00:00.000,1881,495,finished,3,
5068,2022-06-30 00:00:00.000,2636,1782,finished,1,
5069,2022-06-30 00:00:00.000,2166,687,finished,4,
5071,2022-06-30 00:00:00.000,2961,4135,finished,3,
5072,2022-06-30 00:00:00.000,977,1343,finished,5,
5073,2022-06-30 00:00:00.000,2887,4733,finished,5,
5077,2022-06-30 00:00:00.000,2283,1719,finished,4,
5080,2022-06-30 00:00:00.000,166,2159,finished,7,
5082,2022-06-30 00:00:00.000,2351,486,finished,5,
5083,2022-06-30 00:00:00.000,3400,541,finished,1,
5085,2022-06-30 00:00:00.000,1796,3698,finished,5,
5086,2022-06-30 00:00:00.000,997,1811,finished,2,
5089,2022-06-30 00:00:00.000,2400,1402,finished,1,
5091,2022-06-30 00:00:00.000,1728,1888,canceled,5,
5092,2022-06-30 00:00:00.000,4651,4956,finished,1,
5093,2022-06-30 00:00:00.000,3462,4041,finished,4,
5094,2022-06-30 00:00:00.000,210,411,finished,3,
5095,2022-06-30 00:00:00.000,854,2801,canceled,2,
5097,2022-06-30 00:00:00.000,1989,1499,canceled,2,
5098,2022-06-30 00:00:00.000,1881,1355,canceled,3,
5099,2022-06-30 00:00:00.000,4879,1353,finished,4,
5100,2022-06-30 00:00:00.000,660,4463,finished,1,
5101,2022-06-30 00:00:00.000,4486,2424,finished,1,
5102,2022-06-30 00:00:00.000,2670,2600,finished,4,
5104,2022-07-01 00:00:00.000,3713,2611,canceled,5,
5105,2022-07-01 00:00:00.000,4255,1150,finished,6,
5106,2022-07-01 00:00:00.000,3097,3300,canceled,6,
5107,2022-07-01 00:00:00.000,4471,673,canceled,4,
5109,2022-07-01 00:00:00.000,4459,3532,finished,3,
5110,2022-07-01 00:00:00.000,477,2013,canceled,4,
5111,2022-07-01 00:00:00.000,2532,2316,finished,2,
5112,2022-07-01 00:00:00.000,660,3789,canceled,1,
5113,2022-07-01 00:00:00.000,1927,4077,finished,3,
5114,2022-07-01 00:00:00.000,1688,4365,finished,1,
5117,2022-07-01 00:00:00.000,2105,1732,finished,7,
5118,2022-07-01 00:00:00.000,3883,951,finished,2,
5119,2022-07-01 00:00:00.000,3714,347,finished,7,
5121,2022-07-01 00:00:00.000,2166,4403,finished,4,
5122,2022-07-01 00:00:00.000,3869,1388,finished,7,
5123,2022-07-01 00:00:00.000,180,707,finished,2,
5126,2022-07-01 00:00:00.000,2636,2350,finished,1,
5127,2022-07-01 00:00:00.000,3123,1623,finished,5,
5130,2022-07-01 00:00:00.000,1262,4296,finished,5,
5131,2022-07-01 00:00:00.000,852,3735,finished,6,
5132,2022-07-01 00:00:00.000,1456,2799,finished,1,
5133,2022-07-01 00:00:00.000,4824,2087,finished,6,
5139,2022-07-01 00:00:00.000,3097,4330,finished,6,
5140,2022-07-01 00:00:00.000,3641,1618,canceled,7,
5141,2022-07-01 00:00:00.000,210,3093,canceled,3,
5143,2022-07-01 00:00:00.000,3047,4698,canceled,5,
5144,2022-07-01 00:00:00.000,1630,1525,finished,4,
5146,2022-07-01 00:00:00.000,4830,1782,canceled,5,
5148,2022-07-01 00:00:00.000,987,3042,finished,5,
5150,2022-07-02 00:00:00.000,1169,3018,finished,6,
5152,2022-07-02 00:00:00.000,2473,968,finished,2,
5153,2022-07-02 00:00:00.000,3059,3626,finished,5,
5154,2022-07-02 00:00:00.000,4429,1910,finished,5,
5155,2022-07-02 00:00:00.000,4611,3888,finished,6,
5157,2022-07-02 00:00:00.000,3005,4133,finished,4,
5158,2022-07-02 00:00:00.000,1927,1611,canceled,3,
5159,2022-07-02 00:00:00.000,1715,3807,finished,5,
5160,2022-07-02 00:00:00.000,4833,1166,finished,1,
5161,2022-07-02 00:00:00.000,2973,682,finished,4,
5164,2022-07-02 00:00:00.000,3580,1774,finished,2,
5165,2022-07-02 00:00:00.000,1109,2353,finished,3,
5168,2022-07-02 00:00:00.000,2344,1670,finished,6,
5170,2022-07-02 00:00:00.000,1384,3272,finished,3,
5171,2022-07-02 00:00:00.000,2181,2601,finished,2,
5174,2022-07-02 00:00:00.000,2647,3939,finished,7,
5175,2022-07-02 00:00:00.000,3279,1305,finished,6,
5176,2022-07-02 00:00:00.000,3302,970,finished,6,
5177,2022-07-02 00:00:00.000,3251,3964,finished,5,
5182,2022-07-02 00:00:00.000,2805,3528,finished,3,
5183,2022-07-02 00:00:00.000,2635,1033,finished,1,
5187,2022-07-02 00:00:00.000,314,1767,finished,7,
5188,2022-07-02 00:00:00.000,1449,397,finished,7,
5189,2022-07-02 00:00:00.000,3835,397,finished,2,
5190,2022-07-02 00:00:00.000,2562,4476,finished,4,
5191,2022-07-02 00:00:00.000,2392,1706,canceled,6,
5195,2022-07-03 00:00:00.000,4831,4335,finished,4,
5201,2022-07-03 00:00:00.000,328,680,finished,7,
5202,2022-07-03 00:00:00.000,3580,791,finished,2,
5204,2022-07-03 00:00:00.000,1475,1439,finished,2,
5205,2022-07-03 00:00:00.000,2043,4705,finished,5,
5206,2022-07-03 00:00:00.000,997,2799,finished,2,
5210,2022-07-03 00:00:00.000,1291,3650,finished,2,
5211,2022-07-03 00:00:00.000,2842,2082,finished,2,
5213,2022-07-03 00:00:00.000,1754,2055,finished,1,
5217,2022-07-03 00:00:00.000,3487,3078,finished,5,
5218,2022-07-03 00:00:00.000,2137,3414,finished,2,
5219,2022-07-03 00:00:00.000,4852,4366,finished,5,
5220,2022-07-03 00:00:00.000,1712,2309,finished,3,
5221,2022-07-03 00:00:00.000,606,1468,finished,1,
5222,2022-07-03 00:00:00.000,170,2871,finished,3,
5224,2022-07-03 00:00:00.000,4502,2508,finished,4,
5225,2022-07-03 00:00:00.000,4662,1112,finished,5,
5227,2022-07-03 00:00:00.000,3828,1626,finished,5,
5228,2022-07-03 00:00:00.000,2485,2503,finished,1,
5231,2022-07-03 00:00:00.000,4001,1512,finished,6,
5232,2022-07-03 00:00:00.000,2453,1536,finished,2,
5233,2022-07-03 00:00:00.000,830,1055,finished,7,
5235,2022-07-03 00:00:00.000,4314,2742,finished,7,
5236,2022-07-03 00:00:00.000,1124,626,finished,4,
5237,2022-07-03 00:00:00.000,4732,383,canceled,3,
5238,2022-07-03 00:00:00.000,636,896,canceled,6,
5241,2022-07-04 00:00:00.000,1251,4475,finished,5,
5242,2022-07-04 00:00:00.000,1234,1512,finished,6,
5243,2022-07-04 00:00:00.000,3045,2723,finished,7,
5244,2022-07-04 00:00:00.000,1228,4937,finished,7,
5246,2022-07-04 00:00:00.000,2098,2868,finished,2,
5247,2022-07-04 00:00:00.000,1069,3273,finished,6,
5249,2022-07-04 00:00:00.000,4910,860,finished,7,
5250,2022-07-04 00:00:00.000,3005,3282,finished,4,
5251,2022-07-04 00:00:00.000,3421,626,finished,3,
5252,2022-07-04 00:00:00.000,3803,4257,finished,5,
5255,2022-07-04 00:00:00.000,3800,2860,finished,7,
5256,2022-07-04 00:00:00.000,1190,1489,finished,5,
5259,2022-07-04 00:00:00.000,1986,4175,canceled,6,
5262,2022-07-04 00:00:00.000,895,4825,finished,1,
5264,2022-07-04 00:00:00.000,4647,3994,finished,1,
5265,2022-07-04 00:00:00.000,2001,689,canceled,1,
5268,2022-07-04 00:00:00.000,1262,2270,canceled,5,
5269,2022-07-04 00:00:00.000,1475,4717,canceled,2,
5273,2022-07-04 00:00:00.000,3045,4959,finished,7,
5276,2022-07-04 00:00:00.000,4673,3665,finished,1,
5279,2022-07-04 00:00:00.000,4612,3606,finished,1,
5280,2022-07-04 00:00:00.000,3717,1863,finished,5,
5281,2022-07-04 00:00:00.000,4541,4166,finished,2,
5282,2022-07-04 00:00:00.000,1332,361,finished,5,
5284,2022-07-04 00:00:00.000,2473,2028,canceled,2,
5285,2022-07-04 00:00:00.000,1817,2022,finished,7,
5286,2022-07-04 00:00:00.000,4835,2153,finished,1,
5287,2022-07-04 00:00:00.000,4868,2723,canceled,4,
5288,2022-07-05 00:00:00.000,244,161,finished,7,
5289,2022-07-05 00:00:00.000,1509,3266,canceled,4,
5290,2022-07-05 00:00:00.000,2555,4287,finished,4,
5292,2022-07-05 00:00:00.000,4608,1006,finished,1,
5294,2022-07-05 00:00:00.000,3060,63,canceled,6,
5295,2022-07-05 00:00:00.000,1236,1520,finished,4,
5296,2022-07-05 00:00:00.000,852,1940,finished,6,
5297,2022-07-05 00:00:00.000,2920,620,finished,4,
5298,2022-07-05 00:00:00.000,338,2099,finished,4,
5302,2022-07-05 00:00:00.000,2641,3384,finished,3,
5305,2022-07-05 00:00:00.000,4001,1254,finished,6,
5306,2022-07-05 00:00:00.000,1347,1144,finished,1,
5307,2022-07-05 00:00:00.000,4838,647,finished,2,
5308,2022-07-05 00:00:00.000,3934,4401,finished,7,
5310,2022-07-05 00:00:00.000,1955,2764,finished,5,
5311,2022-07-05 00:00:00.000,3958,2799,finished,1,
5314,2022-07-05 00:00:00.000,1261,3698,canceled,3,
5315,2022-07-05 00:00:00.000,3407,1006,finished,6,
5316,2022-07-05 00:00:00.000,4731,4645,canceled,2,
5317,2022-07-05 00:00:00.000,455,2642,finished,7,
5318,2022-07-05 00:00:00.000,946,4031,finished,3,
5319,2022-07-05 00:00:00.000,1937,1655,canceled,4,
5320,2022-07-05 00:00:00.000,4452,2951,finished,3,
5322,2022-07-05 00:00:00.000,1279,1670,finished,5,
5323,2022-07-05 00:00:00.000,636,3298,canceled,6,
5328,2022-07-05 00:00:00.000,2961,4792,finished,3,
5329,2022-07-05 00:00:00.000,4915,2841,finished,7,
5330,2022-07-05 00:00:00.000,4608,1512,canceled,1,
5331,2022-07-05 00:00:00.000,4693,2298,canceled,6,
5332,2022-07-05 00:00:00.000,1817,63,finished,7,
5334,2022-07-06 00:00:00.000,3576,539,finished,5,
5337,2022-07-06 00:00:00.000,754,1035,finished,6,
5338,2022-07-06 00:00:00.000,338,3697,finished,4,
5339,2022-07-06 00:00:00.000,3102,2187,finished,5,
5340,2022-07-06 00:00:00.000,516,2371,finished,6,
5343,2022-07-06 00:00:00.000,1248,1931,finished,4,
5347,2022-07-06 00:00:00.000,162,3387,canceled,2,
5349,2022-07-06 00:00:00.000,504,4464,finished,2,
5351,2022-07-06 00:00:00.000,1248,3414,finished,4,
5352,2022-07-06 00:00:00.000,3911,3796,finished,5,
5353,2022-07-06 00:00:00.000,3227,3065,finished,6,
5354,2022-07-06 00:00:00.000,1688,1502,finished,1,
5355,2022-07-06 00:00:00.000,4459,941,finished,3,
5356,2022-07-06 00:00:00.000,3350,3036,finished,3,
5357,2022-07-06 00:00:00.000,3088,1915,finished,2,
5358,2022-07-06 00:00:00.000,4807,2020,finished,4,
5359,2022-07-06 00:00:00.000,613,1138,canceled,3,
5360,2022-07-06 00:00:00.000,3407,1772,finished,6,
5363,2022-07-06 00:00:00.000,1366,2552,finished,3,
5365,2022-07-06 00:00:00.000,1532,4708,finished,7,
5366,2022-07-06 00:00:00.000,3045,3093,finished,7,
5369,2022-07-06 00:00:00.000,4647,4744,finished,1,
5370,2022-07-06 00:00:00.000,4585,2316,finished,7,
5371,2022-07-06 00:00:00.000,2596,3167,finished,1,
5373,2022-07-06 00:00:00.000,4219,308,finished,6,
5374,2022-07-06 00:00:00.000,3858,1424,finished,4,
5375,2022-07-06 00:00:00.000,3505,2976,finished,4,
5376,2022-07-06 00:00:00.000,1160,3300,finished,5,
5377,2022-07-06 00:00:00.000,136,2145,finished,1,
5379,2022-07-06 00:00:00.000,3686,4438,finished,2,
5380,2022-07-06 00:00:00.000,4349,1784,finished,7,
5381,2022-07-07 00:00:00.000,1760,958,finished,6,
5382,2022-07-07 00:00:00.000,4681,3151,finished,3,
5383,2022-07-07 00:00:00.000,4714,18,finished,5,
5384,2022-07-07 00:00:00.000,901,1304,finished,1,
5387,2022-07-07 00:00:00.000,774,676,finished,7,
5388,2022-07-07 00:00:00.000,1768,594,finished,4,
5389,2022-07-07 00:00:00.000,1937,4257,finished,4,
5390,2022-07-07 00:00:00.000,1776,1710,finished,7,
5391,2022-07-07 00:00:00.000,4444,2153,canceled,1,
5394,2022-07-07 00:00:00.000,895,4439,finished,1,
5395,2022-07-07 00:00:00.000,477,2085,canceled,4,
5397,2022-07-07 00:00:00.000,3632,1445,finished,4,
5401,2022-07-07 00:00:00.000,3396,1388,finished,1,
5402,2022-07-07 00:00:00.000,410,3376,canceled,5,
5404,2022-07-07 00:00:00.000,685,990,finished,1,
5406,2022-07-07 00:00:00.000,314,947,finished,7,
5408,2022-07-07 00:00:00.000,3462,2923,finished,4,
5409,2022-07-07 00:00:00.000,3127,2853,finished,1,
5410,2022-07-07 00:00:00.000,1398,4057,finished,7,
5414,2022-07-07 00:00:00.000,3031,3896,finished,6,
5415,2022-07-07 00:00:00.000,56,4726,finished,7,
5416,2022-07-07 00:00:00.000,598,1445,finished,5,
5420,2022-07-07 00:00:00.000,210,687,canceled,3,
5421,2022-07-07 00:00:00.000,2805,3751,canceled,3,
5423,2022-07-07 00:00:00.000,4001,4335,finished,6,
5426,2022-07-07 00:00:00.000,2795,4496,canceled,5,
5427,2022-07-07 00:00:00.000,852,3897,finished,6,
5428,2022-07-07 00:00:00.000,895,4357,canceled,1,
5429,2022-07-08 00:00:00.000,4143,48,finished,6,
5430,2022-07-08 00:00:00.000,2463,4899,canceled,7,
5431,2022-07-08 00:00:00.000,2137,4129,finished,2,
5432,2022-07-08 00:00:00.000,4486,3705,finished,1,
5433,2022-07-08 00:00:00.000,3059,427,canceled,5,
5435,2022-07-08 00:00:00.000,16,369,canceled,6,
5436,2022-07-08 00:00:00.000,660,2345,finished,1,
5437,2022-07-08 00:00:00.000,136,1756,canceled,1,
5438,2022-07-08 00:00:00.000,4680,3994,finished,3,
5439,2022-07-08 00:00:00.000,3228,944,finished,1,
5440,2022-07-08 00:00:00.000,4752,2027,finished,7,
5441,2022-07-08 00:00:00.000,4212,4347,finished,3,
5442,2022-07-08 00:00:00.000,3713,1714,canceled,5,
5443,2022-07-08 00:00:00.000,129,1581,finished,3,
5445,2022-07-08 00:00:00.000,3734,1158,finished,2,
5447,2022-07-08 00:00:00.000,1937,1904,canceled,4,
5448,2022-07-08 00:00:00.000,2194,3811,canceled,5,
5450,2022-07-08 00:00:00.000,4565,4057,finished,7,
5452,2022-07-08 00:00:00.000,3225,4286,finished,1,
5453,2022-07-08 00:00:00.000,2243,4442,finished,1,
5454,2022-07-08 00:00:00.000,3800,404,finished,7,
5457,2022-07-08 00:00:00.000,2269,3335,finished,3,
5460,2022-07-08 00:00:00.000,538,60,finished,1,
5462,2022-07-08 00:00:00.000,1113,489,finished,6,
5463,2022-07-08 00:00:00.000,2654,2309,finished,1,
5464,2022-07-08 00:00:00.000,1314,4423,finished,4,
5465,2022-07-08 00:00:00.000,606,2306,finished,1,
5468,2022-07-08 00:00:00.000,4309,2120,finished,2,
5469,2022-07-08 00:00:00.000,494,4125,canceled,6,
5472,2022-07-08 00:00:00.000,2011,1387,canceled,3,
5473,2022-07-08 00:00:00.000,200,3526,finished,7,
5476,2022-07-08 00:00:00.000,1250,1245,finished,7,
5477,2022-07-08 00:00:00.000,2639,4610,finished,7,
5478,2022-07-08 00:00:00.000,1393,971,finished,7,
5480,2022-07-08 00:00:00.000,3989,1315,finished,1,
5482,2022-07-08 00:00:00.000,3493,2712,finished,3,
5484,2022-07-08 00:00:00.000,2555,911,finished,4,
5487,2022-07-09 00:00:00.000,4138,4561,canceled,5,
5490,2022-07-09 00:00:00.000,3641,891,finished,7,
5491,2022-07-09 00:00:00.000,2961,1157,finished,3,
5492,2022-07-09 00:00:00.000,2591,2718,finished,4,
5493,2022-07-09 00:00:00.000,852,1455,finished,6,
5494,2022-07-09 00:00:00.000,235,223,finished,2,
5497,2022-07-09 00:00:00.000,1474,3340,canceled,7,
5498,2022-07-09 00:00:00.000,516,4033,finished,6,
5500,2022-07-09 00:00:00.000,1393,3987,finished,7,
5504,2022-07-09 00:00:00.000,3547,3093,canceled,4,
5506,2022-07-09 00:00:00.000,2654,1495,finished,1,
5509,2022-07-09 00:00:00.000,2480,2726,finished,1,
5510,2022-07-09 00:00:00.000,1728,414,canceled,5,
5512,2022-07-09 00:00:00.000,2392,309,finished,6,
5513,2022-07-09 00:00:00.000,1754,2223,finished,1,
5514,2022-07-09 00:00:00.000,3465,647,finished,6,
5515,2022-07-09 00:00:00.000,4612,1304,finished,1,
5518,2022-07-09 00:00:00.000,2888,2602,finished,4,
5520,2022-07-09 00:00:00.000,1986,716,canceled,6,
5521,2022-07-09 00:00:00.000,2733,1301,finished,5,
5522,2022-07-09 00:00:00.000,4796,3473,finished,3,
5523,2022-07-09 00:00:00.000,3279,404,finished,6,
5524,2022-07-09 00:00:00.000,3641,4698,finished,7,
5525,2022-07-09 00:00:00.000,508,3131,finished,2,
5527,2022-07-09 00:00:00.000,2961,2720,finished,3,
5528,2022-07-09 00:00:00.000,4005,1310,finished,7,
5530,2022-07-09 00:00:00.000,1792,2736,finished,6,
5532,2022-07-10 00:00:00.000,1796,1499,finished,5,
5533,2022-07-10 00:00:00.000,3421,2951,finished,3,
5534,2022-07-10 00:00:00.000,1469,1741,finished,2,
5535,2022-07-10 00:00:00.000,2005,1655,canceled,7,
5536,2022-07-10 00:00:00.000,3415,3562,finished,4,
5539,2022-07-10 00:00:00.000,2591,982,finished,4,
5540,2022-07-10 00:00:00.000,1927,4287,finished,3,
5541,2022-07-10 00:00:00.000,328,1839,finished,7,
5542,2022-07-10 00:00:00.000,2174,3381,finished,6,
5543,2022-07-10 00:00:00.000,3717,2046,finished,5,
5547,2022-07-10 00:00:00.000,2506,436,finished,5,
5548,2022-07-10 00:00:00.000,2969,4373,finished,4,
5549,2022-07-10 00:00:00.000,1160,2362,canceled,5,
5550,2022-07-10 00:00:00.000,4625,4305,finished,2,
5551,2022-07-10 00:00:00.000,1027,1500,finished,2,
5552,2022-07-10 00:00:00.000,3477,2801,finished,6,
5553,2022-07-10 00:00:00.000,355,1338,finished,1,
5554,2022-07-10 00:00:00.000,2377,4744,finished,7,
5555,2022-07-10 00:00:00.000,4003,3555,finished,7,
5562,2022-07-10 00:00:00.000,4452,316,finished,3,
5565,2022-07-10 00:00:00.000,3274,719,canceled,6,
5566,2022-07-10 00:00:00.000,1097,3877,finished,1,
5569,2022-07-10 00:00:00.000,4334,3939,finished,2,
5571,2022-07-10 00:00:00.000,1390,951,finished,1,
5572,2022-07-10 00:00:00.000,4546,4421,finished,6,
5574,2022-07-10 00:00:00.000,516,309,finished,6,
5575,2022-07-10 00:00:00.000,1932,3258,finished,3,
5576,2022-07-10 00:00:00.000,3363,1547,finished,1,
5577,2022-07-10 00:00:00.000,4122,4543,finished,5,
5578,2022-07-10 00:00:00.000,338,1535,finished,4,
5579,2022-07-10 00:00:00.000,4314,1909,finished,7,
5581,2022-07-10 00:00:00.000,3257,1312,finished,5,
5582,2022-07-10 00:00:00.000,428,1805,finished,7,
5585,2022-07-10 00:00:00.000,4753,1620,finished,1,
5586,2022-07-10 00:00:00.000,3228,3311,finished,1,
5588,2022-07-11 00:00:00.000,2555,316,finished,4,
5590,2022-07-11 00:00:00.000,3800,3650,finished,7,
5592,2022-07-11 00:00:00.000,4278,4440,finished,7,
5593,2022-07-11 00:00:00.000,2639,3403,canceled,7,
5594,2022-07-11 00:00:00.000,3287,3014,canceled,6,
5595,2022-07-11 00:00:00.000,3251,1940,finished,5,
5597,2022-07-11 00:00:00.000,2605,3003,finished,5,
5598,2022-07-11 00:00:00.000,2647,2883,finished,7,
5599,2022-07-11 00:00:00.000,2551,3445,finished,5,
5601,2022-07-11 00:00:00.000,3759,951,finished,4,
5602,2022-07-11 00:00:00.000,3717,1245,finished,5,
5603,2022-07-11 00:00:00.000,3462,2154,finished,4,
5605,2022-07-11 00:00:00.000,1760,3426,finished,6,
5607,2022-07-11 00:00:00.000,1533,872,canceled,6,
5608,2022-07-11 00:00:00.000,4452,1295,finished,3,
5609,2022-07-11 00:00:00.000,1881,4757,canceled,3,
5611,2022-07-11 00:00:00.000,2887,4501,finished,5,
