"user_id","reg_date","role","region_id"
2336,2022-03-31 00:00:00.000,mentee,6
2338,2021-03-01 00:00:00.000,mentee,2
2340,2021-06-22 00:00:00.000,mentee,1
2341,2022-05-05 00:00:00.000,mentee,1
2343,2021-05-09 00:00:00.000,mentee,1
2345,2021-01-18 00:00:00.000,mentee,5
2348,2021-08-12 00:00:00.000,mentee,3
2349,2021-04-13 00:00:00.000,mentee,2
2350,2022-05-17 00:00:00.000,mentee,0
2352,2022-08-14 00:00:00.000,mentee,1
2353,2021-09-17 00:00:00.000,mentee,1
2355,2021-05-03 00:00:00.000,mentee,8
2356,2021-11-29 00:00:00.000,mentee,3
2357,2021-10-18 00:00:00.000,mentee,3
2362,2021-04-02 00:00:00.000,mentee,1
2363,2022-07-30 00:00:00.000,mentee,3
2365,2021-03-22 00:00:00.000,mentee,2
2366,2022-01-05 00:00:00.000,mentee,0
2370,2022-04-22 00:00:00.000,mentee,1
2371,2021-08-08 00:00:00.000,mentee,5
2374,2021-07-01 00:00:00.000,mentee,2
2375,2021-05-13 00:00:00.000,mentee,3
2380,2022-03-31 00:00:00.000,mentee,1
2382,2021-11-10 00:00:00.000,mentee,3
2383,2021-06-04 00:00:00.000,mentee,6
2385,2021-05-12 00:00:00.000,mentee,1
2386,2022-04-26 00:00:00.000,mentee,8
2388,2022-08-19 00:00:00.000,mentee,3
2390,2022-07-04 00:00:00.000,mentee,1
2393,2021-08-27 00:00:00.000,mentee,1
2394,2022-08-25 00:00:00.000,mentee,1
2395,2022-06-07 00:00:00.000,mentee,5
2396,2021-10-16 00:00:00.000,mentee,4
2398,2021-08-22 00:00:00.000,mentee,2
2402,2022-07-29 00:00:00.000,mentee,1
2404,2021-04-02 00:00:00.000,mentee,3
2405,2021-02-10 00:00:00.000,mentee,5
2408,2021-04-30 00:00:00.000,mentee,1
2412,2021-01-12 00:00:00.000,mentee,3
2414,2022-08-17 00:00:00.000,mentee,2
2415,2022-09-09 00:00:00.000,mentee,0
2417,2022-07-24 00:00:00.000,mentee,7
2418,2021-07-21 00:00:00.000,mentee,1
2421,2021-03-21 00:00:00.000,mentee,1
2422,2022-06-28 00:00:00.000,mentee,1
2424,2021-07-23 00:00:00.000,mentee,4
2428,2022-08-23 00:00:00.000,mentee,1
2429,2021-02-23 00:00:00.000,mentee,1
2433,2021-09-22 00:00:00.000,mentee,1
2435,2022-04-25 00:00:00.000,mentee,1
2436,2021-01-15 00:00:00.000,mentee,1
2438,2021-10-15 00:00:00.000,mentee,3
2441,2021-04-16 00:00:00.000,mentee,8
2442,2021-06-08 00:00:00.000,mentee,3
2443,2022-05-05 00:00:00.000,mentee,6
2444,2021-05-09 00:00:00.000,mentee,7
2445,2022-07-30 00:00:00.000,mentee,8
2448,2021-06-25 00:00:00.000,mentee,1
2459,2021-02-20 00:00:00.000,mentee,6
2462,2022-04-22 00:00:00.000,mentee,7
2466,2022-06-30 00:00:00.000,mentee,5
2467,2021-01-28 00:00:00.000,mentee,6
2474,2021-12-31 00:00:00.000,mentee,1
2475,2021-05-25 00:00:00.000,mentee,1
2476,2021-07-22 00:00:00.000,mentee,1
2478,2022-03-06 00:00:00.000,mentee,1
2479,2021-06-26 00:00:00.000,mentee,1
2482,2021-01-30 00:00:00.000,mentee,7
2487,2021-06-04 00:00:00.000,mentee,7
2489,2021-01-28 00:00:00.000,mentee,4
2490,2022-02-03 00:00:00.000,mentee,5
2495,2021-07-26 00:00:00.000,mentee,3
2497,2022-02-14 00:00:00.000,mentee,2
2498,2022-03-06 00:00:00.000,mentee,1
2499,2021-01-15 00:00:00.000,mentee,2
2502,2021-12-16 00:00:00.000,mentee,3
2503,2021-12-21 00:00:00.000,mentee,8
2504,2021-08-31 00:00:00.000,mentee,10
2505,2021-08-07 00:00:00.000,mentee,4
2507,2021-01-06 00:00:00.000,mentee,3
2508,2021-03-29 00:00:00.000,mentee,1
2510,2021-07-29 00:00:00.000,mentee,1
2511,2021-10-12 00:00:00.000,mentee,5
2514,2022-06-10 00:00:00.000,mentee,1
2515,2022-06-08 00:00:00.000,mentee,8
2516,2021-08-15 00:00:00.000,mentee,2
2519,2022-04-04 00:00:00.000,mentee,1
2524,2021-12-30 00:00:00.000,mentee,1
2525,2021-10-23 00:00:00.000,mentee,3
2530,2022-08-13 00:00:00.000,mentee,6
2537,2021-05-25 00:00:00.000,mentee,2
2538,2021-12-15 00:00:00.000,mentee,1
2540,2022-06-20 00:00:00.000,mentee,4
2542,2022-04-24 00:00:00.000,mentee,11
2543,2022-08-14 00:00:00.000,mentee,3
2544,2021-06-03 00:00:00.000,mentee,3
2547,2021-02-05 00:00:00.000,mentee,0
2550,2022-06-20 00:00:00.000,mentee,2
2552,2021-01-31 00:00:00.000,mentee,8
2553,2021-08-13 00:00:00.000,mentee,1
2554,2021-12-21 00:00:00.000,mentee,1
2559,2022-07-24 00:00:00.000,mentee,1
2561,2021-10-16 00:00:00.000,mentee,4
2563,2022-05-05 00:00:00.000,mentee,0
2564,2022-07-03 00:00:00.000,mentee,4
2565,2022-01-11 00:00:00.000,mentee,7
2568,2021-05-05 00:00:00.000,mentee,2
2575,2021-11-19 00:00:00.000,mentee,3
2577,2021-03-24 00:00:00.000,mentee,10
2580,2022-01-11 00:00:00.000,mentee,2
2582,2022-06-27 00:00:00.000,mentee,7
2584,2021-12-04 00:00:00.000,mentee,1
2586,2021-03-13 00:00:00.000,mentee,1
2587,2021-07-17 00:00:00.000,mentee,0
2588,2021-12-05 00:00:00.000,mentee,3
2590,2022-02-23 00:00:00.000,mentee,4
2592,2022-04-15 00:00:00.000,mentee,3
2597,2021-04-08 00:00:00.000,mentee,5
2598,2021-12-30 00:00:00.000,mentee,5
2600,2021-10-18 00:00:00.000,mentee,5
2601,2021-02-07 00:00:00.000,mentee,4
2602,2021-04-17 00:00:00.000,mentee,4
2603,2021-06-02 00:00:00.000,mentee,1
2604,2021-03-12 00:00:00.000,mentee,1
2606,2022-01-21 00:00:00.000,mentee,1
2608,2022-06-16 00:00:00.000,mentee,7
2609,2021-09-09 00:00:00.000,mentee,1
2611,2021-01-25 00:00:00.000,mentee,1
2612,2022-03-20 00:00:00.000,mentee,3
2615,2022-07-11 00:00:00.000,mentee,4
2617,2022-09-04 00:00:00.000,mentee,1
2619,2021-06-26 00:00:00.000,mentee,1
2620,2021-02-21 00:00:00.000,mentee,5
2621,2022-02-17 00:00:00.000,mentee,7
2624,2021-03-06 00:00:00.000,mentee,3
2625,2021-09-19 00:00:00.000,mentee,1
2626,2022-05-19 00:00:00.000,mentee,1
2627,2021-02-23 00:00:00.000,mentee,2
2629,2021-08-07 00:00:00.000,mentee,5
2634,2022-07-30 00:00:00.000,mentee,1
2637,2021-01-29 00:00:00.000,mentee,1
2640,2021-10-24 00:00:00.000,mentee,1
2642,2022-04-02 00:00:00.000,mentee,1
2644,2022-08-27 00:00:00.000,mentee,9
2652,2021-01-05 00:00:00.000,mentee,1
2660,2021-05-10 00:00:00.000,mentee,2
2666,2022-04-30 00:00:00.000,mentee,9
2669,2021-05-25 00:00:00.000,mentee,1
2671,2021-06-26 00:00:00.000,mentee,1
2672,2021-04-09 00:00:00.000,mentee,2
2673,2021-06-27 00:00:00.000,mentee,2
2674,2022-08-23 00:00:00.000,mentee,4
2676,2021-06-16 00:00:00.000,mentee,1
2677,2021-07-25 00:00:00.000,mentee,1
2680,2022-06-24 00:00:00.000,mentee,1
2681,2021-07-21 00:00:00.000,mentee,5
2683,2021-05-07 00:00:00.000,mentee,6
2684,2021-02-12 00:00:00.000,mentee,5
2685,2022-01-05 00:00:00.000,mentee,1
2686,2021-03-23 00:00:00.000,mentee,2
2690,2022-01-16 00:00:00.000,mentee,1
2691,2021-03-16 00:00:00.000,mentee,1
2692,2021-06-10 00:00:00.000,mentee,6
2694,2021-03-16 00:00:00.000,mentee,8
2695,2021-05-07 00:00:00.000,mentee,1
2696,2021-09-15 00:00:00.000,mentee,0
2697,2022-06-27 00:00:00.000,mentee,4
2698,2021-02-10 00:00:00.000,mentee,3
2701,2021-04-29 00:00:00.000,mentee,7
2704,2022-04-29 00:00:00.000,mentee,1
2705,2021-03-03 00:00:00.000,mentee,4
2706,2021-07-21 00:00:00.000,mentee,4
2707,2021-12-14 00:00:00.000,mentee,1
2708,2021-03-27 00:00:00.000,mentee,8
2711,2022-02-15 00:00:00.000,mentee,5
2712,2022-03-27 00:00:00.000,mentee,5
2716,2022-02-01 00:00:00.000,mentee,1
2718,2021-10-28 00:00:00.000,mentee,7
2720,2022-01-09 00:00:00.000,mentee,1
2722,2021-03-14 00:00:00.000,mentee,7
2723,2022-04-27 00:00:00.000,mentee,1
2724,2021-05-04 00:00:00.000,mentee,2
2726,2021-05-15 00:00:00.000,mentee,0
2728,2021-03-01 00:00:00.000,mentee,1
2729,2021-12-14 00:00:00.000,mentee,2
2732,2021-01-18 00:00:00.000,mentee,7
2736,2021-09-21 00:00:00.000,mentee,1
2738,2022-03-22 00:00:00.000,mentee,3
2740,2022-03-18 00:00:00.000,mentee,5
2741,2022-08-19 00:00:00.000,mentee,2
2742,2022-01-01 00:00:00.000,mentee,1
2744,2022-05-09 00:00:00.000,mentee,7
2745,2021-01-24 00:00:00.000,mentee,1
2750,2021-10-24 00:00:00.000,mentee,1
2751,2021-03-11 00:00:00.000,mentee,5
2753,2022-02-06 00:00:00.000,mentee,5
2759,2022-02-13 00:00:00.000,mentee,5
2760,2022-06-17 00:00:00.000,mentee,4
2762,2021-04-16 00:00:00.000,mentee,1
2763,2021-11-24 00:00:00.000,mentee,2
2764,2021-08-06 00:00:00.000,mentee,1
2765,2021-07-25 00:00:00.000,mentee,1
2767,2022-07-15 00:00:00.000,mentee,1
2772,2022-07-01 00:00:00.000,mentee,1
2775,2021-07-20 00:00:00.000,mentee,8
2776,2021-01-31 00:00:00.000,mentee,3
2780,2021-07-11 00:00:00.000,mentee,1
2781,2021-08-16 00:00:00.000,mentee,7
2783,2021-07-06 00:00:00.000,mentee,1
2784,2021-10-07 00:00:00.000,mentee,1
2786,2022-02-16 00:00:00.000,mentee,1
2788,2021-08-16 00:00:00.000,mentee,1
2789,2022-03-02 00:00:00.000,mentee,2
2790,2022-05-08 00:00:00.000,mentee,6
2791,2021-01-15 00:00:00.000,mentee,4
2793,2022-04-08 00:00:00.000,mentee,3
2796,2021-01-26 00:00:00.000,mentee,1
2799,2022-06-20 00:00:00.000,mentee,5
2801,2021-11-29 00:00:00.000,mentee,1
2804,2021-11-24 00:00:00.000,mentee,1
2806,2021-06-28 00:00:00.000,mentee,1
2809,2022-07-14 00:00:00.000,mentee,1
2812,2021-06-03 00:00:00.000,mentee,1
2815,2021-08-25 00:00:00.000,mentee,1
2817,2022-08-01 00:00:00.000,mentee,5
2818,2021-11-16 00:00:00.000,mentee,1
2822,2022-06-17 00:00:00.000,mentee,1
2823,2022-08-18 00:00:00.000,mentee,5
2826,2022-05-15 00:00:00.000,mentee,8
2827,2021-06-10 00:00:00.000,mentee,2
2829,2022-09-09 00:00:00.000,mentee,4
2830,2021-06-03 00:00:00.000,mentee,1
2831,2022-07-22 00:00:00.000,mentee,1
2834,2022-06-21 00:00:00.000,mentee,1
2835,2021-06-03 00:00:00.000,mentee,1
2837,2022-02-18 00:00:00.000,mentee,1
2838,2021-12-27 00:00:00.000,mentee,1
2840,2022-02-11 00:00:00.000,mentee,8
2841,2022-06-12 00:00:00.000,mentee,3
2844,2022-03-01 00:00:00.000,mentee,1
2845,2022-05-19 00:00:00.000,mentee,5
2847,2021-01-19 00:00:00.000,mentee,5
2849,2022-04-09 00:00:00.000,mentee,3
2851,2021-03-15 00:00:00.000,mentee,9
2853,2021-05-05 00:00:00.000,mentee,4
2854,2022-08-04 00:00:00.000,mentee,1
2855,2021-06-20 00:00:00.000,mentee,1
2856,2022-08-19 00:00:00.000,mentee,3
2857,2021-08-09 00:00:00.000,mentee,1
2859,2021-08-26 00:00:00.000,mentee,4
2860,2021-05-24 00:00:00.000,mentee,1
2863,2021-03-05 00:00:00.000,mentee,1
2864,2022-07-31 00:00:00.000,mentee,0
2866,2021-12-17 00:00:00.000,mentee,6
2868,2021-12-06 00:00:00.000,mentee,0
2870,2021-05-05 00:00:00.000,mentee,1
2871,2021-09-09 00:00:00.000,mentee,1
2872,2022-02-10 00:00:00.000,mentee,6
2873,2022-05-23 00:00:00.000,mentee,6
2874,2021-08-18 00:00:00.000,mentee,9
2878,2021-09-18 00:00:00.000,mentee,1
2880,2022-01-21 00:00:00.000,mentee,4
2882,2021-04-01 00:00:00.000,mentee,1
2883,2021-06-21 00:00:00.000,mentee,7
2885,2021-12-18 00:00:00.000,mentee,5
2886,2021-09-09 00:00:00.000,mentee,1
2889,2022-08-19 00:00:00.000,mentee,6
2890,2022-08-04 00:00:00.000,mentee,3
2894,2021-11-10 00:00:00.000,mentee,1
2895,2021-02-02 00:00:00.000,mentee,2
2896,2021-05-21 00:00:00.000,mentee,4
2897,2021-09-22 00:00:00.000,mentee,1
2898,2021-10-17 00:00:00.000,mentee,1
2899,2022-07-19 00:00:00.000,mentee,2
2901,2021-07-14 00:00:00.000,mentee,1
2902,2021-09-13 00:00:00.000,mentee,1
2903,2022-08-15 00:00:00.000,mentee,1
2908,2022-05-27 00:00:00.000,mentee,0
2909,2021-10-29 00:00:00.000,mentee,5
2910,2022-01-07 00:00:00.000,mentee,6
2911,2022-01-21 00:00:00.000,mentee,2
2912,2021-04-15 00:00:00.000,mentee,1
2916,2021-11-11 00:00:00.000,mentee,1
2917,2021-06-18 00:00:00.000,mentee,6
2922,2021-12-12 00:00:00.000,mentee,1
2923,2021-01-07 00:00:00.000,mentee,0
2924,2021-10-25 00:00:00.000,mentee,9
2926,2022-04-17 00:00:00.000,mentee,4
2929,2022-07-05 00:00:00.000,mentee,1
2930,2022-04-19 00:00:00.000,mentee,0
2931,2022-07-30 00:00:00.000,mentee,7
2932,2022-05-21 00:00:00.000,mentee,2
2936,2021-08-13 00:00:00.000,mentee,1
2937,2021-01-25 00:00:00.000,mentee,1
2939,2021-11-12 00:00:00.000,mentee,1
2940,2021-06-23 00:00:00.000,mentee,3
2941,2021-07-08 00:00:00.000,mentee,3
2944,2021-02-20 00:00:00.000,mentee,1
2945,2022-01-23 00:00:00.000,mentee,1
2948,2021-12-08 00:00:00.000,mentee,1
2950,2021-12-01 00:00:00.000,mentee,5
2951,2021-09-05 00:00:00.000,mentee,1
2953,2021-08-19 00:00:00.000,mentee,1
2956,2022-03-19 00:00:00.000,mentee,2
2960,2022-08-20 00:00:00.000,mentee,1
2962,2021-10-13 00:00:00.000,mentee,2
2965,2022-01-06 00:00:00.000,mentee,0
2966,2022-05-10 00:00:00.000,mentee,3
2967,2021-11-04 00:00:00.000,mentee,1
2968,2022-02-18 00:00:00.000,mentee,1
2972,2021-11-30 00:00:00.000,mentee,5
2974,2021-01-06 00:00:00.000,mentee,5
2975,2021-05-13 00:00:00.000,mentee,5
2976,2022-04-18 00:00:00.000,mentee,1
2977,2022-05-17 00:00:00.000,mentee,1
2978,2022-04-06 00:00:00.000,mentee,7
2979,2022-02-13 00:00:00.000,mentee,6
2984,2021-07-23 00:00:00.000,mentee,2
2992,2021-04-21 00:00:00.000,mentee,2
2997,2022-04-09 00:00:00.000,mentee,6
2999,2022-06-21 00:00:00.000,mentee,1
3000,2021-03-24 00:00:00.000,mentee,1
3001,2021-10-19 00:00:00.000,mentee,1
3003,2021-07-16 00:00:00.000,mentee,4
3004,2022-03-25 00:00:00.000,mentee,5
3006,2022-03-13 00:00:00.000,mentee,7
3008,2022-01-24 00:00:00.000,mentee,1
3009,2021-08-20 00:00:00.000,mentee,1
3010,2021-03-23 00:00:00.000,mentee,1
3012,2021-08-23 00:00:00.000,mentee,3
3014,2022-05-11 00:00:00.000,mentee,1
3015,2021-06-29 00:00:00.000,mentee,5
3018,2021-12-04 00:00:00.000,mentee,1
3020,2021-08-06 00:00:00.000,mentee,2
3022,2021-06-26 00:00:00.000,mentee,4
3023,2022-05-29 00:00:00.000,mentee,1
3026,2022-01-16 00:00:00.000,mentee,7
3028,2021-03-14 00:00:00.000,mentee,1
3030,2021-05-11 00:00:00.000,mentee,1
3032,2021-03-04 00:00:00.000,mentee,1
3035,2021-06-01 00:00:00.000,mentee,2
3036,2022-06-22 00:00:00.000,mentee,1
3037,2021-07-07 00:00:00.000,mentee,9
3039,2022-04-27 00:00:00.000,mentee,2
3042,2021-02-13 00:00:00.000,mentee,1
3044,2021-10-22 00:00:00.000,mentee,3
3046,2022-04-29 00:00:00.000,mentee,1
3049,2021-12-02 00:00:00.000,mentee,1
3052,2022-05-21 00:00:00.000,mentee,1
3053,2022-02-18 00:00:00.000,mentee,3
3054,2022-02-25 00:00:00.000,mentee,6
3055,2021-08-26 00:00:00.000,mentee,1
3056,2022-06-15 00:00:00.000,mentee,2
3057,2021-05-10 00:00:00.000,mentee,1
3058,2021-04-13 00:00:00.000,mentee,3
3061,2021-05-11 00:00:00.000,mentee,1
3065,2021-11-19 00:00:00.000,mentee,1
3069,2021-06-16 00:00:00.000,mentee,1
3070,2021-01-25 00:00:00.000,mentee,4
3072,2021-06-20 00:00:00.000,mentee,9
3074,2021-03-09 00:00:00.000,mentee,4
3078,2021-11-04 00:00:00.000,mentee,2
3079,2021-01-06 00:00:00.000,mentee,5
3080,2021-05-02 00:00:00.000,mentee,2
3081,2022-02-17 00:00:00.000,mentee,2
3082,2021-01-11 00:00:00.000,mentee,1
3083,2021-09-15 00:00:00.000,mentee,2
3089,2022-05-25 00:00:00.000,mentee,3
3091,2021-04-17 00:00:00.000,mentee,0
3093,2022-04-07 00:00:00.000,mentee,3
3095,2022-08-04 00:00:00.000,mentee,2
3098,2022-01-22 00:00:00.000,mentee,6
3099,2021-12-01 00:00:00.000,mentee,1
3104,2021-11-23 00:00:00.000,mentee,1
3106,2021-02-16 00:00:00.000,mentee,3
3107,2021-03-10 00:00:00.000,mentee,2
3109,2022-07-08 00:00:00.000,mentee,3
3110,2022-04-26 00:00:00.000,mentee,6
3111,2022-04-25 00:00:00.000,mentee,6
3113,2021-03-18 00:00:00.000,mentee,6
3119,2022-01-14 00:00:00.000,mentee,5
3120,2022-08-11 00:00:00.000,mentee,10
3122,2021-02-12 00:00:00.000,mentee,5
3124,2022-02-14 00:00:00.000,mentee,0
3126,2021-12-06 00:00:00.000,mentee,1
3128,2021-01-26 00:00:00.000,mentee,1
3129,2021-08-28 00:00:00.000,mentee,1
3130,2022-07-04 00:00:00.000,mentee,2
3131,2021-01-07 00:00:00.000,mentee,3
3133,2021-11-14 00:00:00.000,mentee,10
3138,2021-10-05 00:00:00.000,mentee,1
3139,2021-11-08 00:00:00.000,mentee,1
3140,2021-12-25 00:00:00.000,mentee,4
3141,2021-07-08 00:00:00.000,mentee,1
3142,2021-03-01 00:00:00.000,mentee,1
3145,2021-07-09 00:00:00.000,mentee,1
3148,2022-05-23 00:00:00.000,mentee,3
3150,2021-07-23 00:00:00.000,mentee,5
3151,2021-05-23 00:00:00.000,mentee,1
3152,2022-07-02 00:00:00.000,mentee,1
3155,2022-01-01 00:00:00.000,mentee,1
3157,2022-06-10 00:00:00.000,mentee,1
3158,2022-08-26 00:00:00.000,mentee,5
3159,2022-07-17 00:00:00.000,mentee,4
3160,2021-08-23 00:00:00.000,mentee,1
3162,2021-10-05 00:00:00.000,mentee,3
3163,2021-09-05 00:00:00.000,mentee,4
3164,2021-11-05 00:00:00.000,mentee,3
3165,2022-01-14 00:00:00.000,mentee,3
3166,2021-01-29 00:00:00.000,mentee,1
3167,2021-04-08 00:00:00.000,mentee,4
3169,2022-07-28 00:00:00.000,mentee,2
3171,2021-09-09 00:00:00.000,mentee,1
3176,2022-08-03 00:00:00.000,mentee,1
3177,2021-09-10 00:00:00.000,mentee,1
3180,2022-01-06 00:00:00.000,mentee,5
3188,2021-01-22 00:00:00.000,mentee,4
3191,2021-07-22 00:00:00.000,mentee,1
3192,2021-12-12 00:00:00.000,mentee,6
3193,2022-04-15 00:00:00.000,mentee,4
3194,2022-02-23 00:00:00.000,mentee,1
3196,2022-02-15 00:00:00.000,mentee,1
3198,2021-07-29 00:00:00.000,mentee,4
3199,2022-04-28 00:00:00.000,mentee,1
3200,2021-08-01 00:00:00.000,mentee,3
3203,2021-11-02 00:00:00.000,mentee,1
3205,2021-07-02 00:00:00.000,mentee,1
3206,2022-04-15 00:00:00.000,mentee,1
3207,2021-06-20 00:00:00.000,mentee,1
3220,2021-05-14 00:00:00.000,mentee,1
3223,2021-08-12 00:00:00.000,mentee,3
3226,2021-10-15 00:00:00.000,mentee,2
3231,2021-10-24 00:00:00.000,mentee,1
3232,2022-08-20 00:00:00.000,mentee,8
3235,2021-06-03 00:00:00.000,mentee,2
3237,2022-08-26 00:00:00.000,mentee,1
3238,2021-08-29 00:00:00.000,mentee,1
3241,2021-02-17 00:00:00.000,mentee,1
3243,2022-08-12 00:00:00.000,mentee,5
3244,2022-03-08 00:00:00.000,mentee,1
3245,2021-05-18 00:00:00.000,mentee,3
3246,2021-12-24 00:00:00.000,mentee,1
3250,2022-01-13 00:00:00.000,mentee,1
3252,2022-02-07 00:00:00.000,mentee,9
3255,2022-05-29 00:00:00.000,mentee,2
3258,2022-05-18 00:00:00.000,mentee,3
3259,2022-04-16 00:00:00.000,mentee,1
3262,2021-07-10 00:00:00.000,mentee,1
3263,2021-02-03 00:00:00.000,mentee,0
3266,2021-11-04 00:00:00.000,mentee,8
3271,2022-05-21 00:00:00.000,mentee,6
3272,2021-01-30 00:00:00.000,mentee,1
3273,2021-03-30 00:00:00.000,mentee,2
3276,2021-08-16 00:00:00.000,mentee,9
3277,2022-04-11 00:00:00.000,mentee,1
3278,2022-05-23 00:00:00.000,mentee,3
3280,2022-02-26 00:00:00.000,mentee,1
3282,2021-10-10 00:00:00.000,mentee,6
3283,2021-05-23 00:00:00.000,mentee,7
3285,2022-06-28 00:00:00.000,mentee,2
3286,2021-06-23 00:00:00.000,mentee,1
3291,2021-07-05 00:00:00.000,mentee,1
3292,2022-07-24 00:00:00.000,mentee,6
3295,2021-07-20 00:00:00.000,mentee,4
3298,2022-03-22 00:00:00.000,mentee,10
3300,2022-02-18 00:00:00.000,mentee,1
3303,2022-03-07 00:00:00.000,mentee,10
3304,2021-07-31 00:00:00.000,mentee,6
3306,2022-05-25 00:00:00.000,mentee,3
3309,2021-07-26 00:00:00.000,mentee,3
3310,2022-04-05 00:00:00.000,mentee,2
3311,2021-01-29 00:00:00.000,mentee,0
3317,2021-06-06 00:00:00.000,mentee,3
3318,2022-02-17 00:00:00.000,mentee,5
3319,2021-12-11 00:00:00.000,mentee,4
3320,2021-09-08 00:00:00.000,mentee,4
3321,2021-11-27 00:00:00.000,mentee,2
3323,2021-03-31 00:00:00.000,mentee,1
3324,2021-04-13 00:00:00.000,mentee,5
3325,2021-09-28 00:00:00.000,mentee,1
3326,2022-06-03 00:00:00.000,mentee,1
3327,2021-01-21 00:00:00.000,mentee,5
3329,2021-04-30 00:00:00.000,mentee,6
3331,2021-09-28 00:00:00.000,mentee,2
3332,2021-05-25 00:00:00.000,mentee,4
3334,2022-01-23 00:00:00.000,mentee,1
3335,2022-03-11 00:00:00.000,mentee,6
3337,2021-03-01 00:00:00.000,mentee,6
3339,2021-05-22 00:00:00.000,mentee,1
3340,2021-06-18 00:00:00.000,mentee,9
3341,2021-12-22 00:00:00.000,mentee,4
3342,2022-02-18 00:00:00.000,mentee,1
3343,2021-11-17 00:00:00.000,mentee,1
3344,2021-10-23 00:00:00.000,mentee,0
3345,2022-01-20 00:00:00.000,mentee,0
3353,2022-01-15 00:00:00.000,mentee,1
3355,2022-06-13 00:00:00.000,mentee,2
3360,2021-02-05 00:00:00.000,mentee,4
3361,2021-11-09 00:00:00.000,mentee,5
3365,2021-05-13 00:00:00.000,mentee,6
3366,2022-08-15 00:00:00.000,mentee,1
3367,2022-03-16 00:00:00.000,mentee,6
3368,2021-09-30 00:00:00.000,mentee,1
3371,2021-12-07 00:00:00.000,mentee,3
3372,2021-12-10 00:00:00.000,mentee,8
3376,2022-07-05 00:00:00.000,mentee,1
3378,2021-02-02 00:00:00.000,mentee,0
3380,2021-12-03 00:00:00.000,mentee,4
3381,2021-08-02 00:00:00.000,mentee,5
3384,2021-03-25 00:00:00.000,mentee,5
3385,2022-04-11 00:00:00.000,mentee,3
3387,2021-03-13 00:00:00.000,mentee,1
3388,2021-03-17 00:00:00.000,mentee,1
3389,2022-07-12 00:00:00.000,mentee,6
3390,2022-07-08 00:00:00.000,mentee,9
3391,2022-01-18 00:00:00.000,mentee,1
3392,2021-09-10 00:00:00.000,mentee,5
3393,2022-09-08 00:00:00.000,mentee,1
3394,2022-05-16 00:00:00.000,mentee,1
3395,2021-12-25 00:00:00.000,mentee,3
3398,2021-06-30 00:00:00.000,mentee,9
3399,2022-04-03 00:00:00.000,mentee,2
3401,2021-09-29 00:00:00.000,mentee,1
3403,2021-07-03 00:00:00.000,mentee,11
3405,2021-12-13 00:00:00.000,mentee,1
3408,2022-04-17 00:00:00.000,mentee,0
3409,2021-06-28 00:00:00.000,mentee,2
3410,2022-05-29 00:00:00.000,mentee,5
3413,2022-01-20 00:00:00.000,mentee,7
3414,2022-06-13 00:00:00.000,mentee,4
3416,2022-09-12 00:00:00.000,mentee,1
3417,2021-01-25 00:00:00.000,mentee,1
3419,2021-03-25 00:00:00.000,mentee,2
3423,2021-12-27 00:00:00.000,mentee,0
3426,2021-04-10 00:00:00.000,mentee,0
3427,2022-02-16 00:00:00.000,mentee,1
3428,2021-10-02 00:00:00.000,mentee,8
3431,2021-08-03 00:00:00.000,mentee,1
3432,2022-05-10 00:00:00.000,mentee,10
3435,2021-12-06 00:00:00.000,mentee,3
3438,2022-06-12 00:00:00.000,mentee,3
3440,2021-10-15 00:00:00.000,mentee,1
3441,2021-05-15 00:00:00.000,mentee,1
3442,2021-02-04 00:00:00.000,mentee,2
3445,2022-05-04 00:00:00.000,mentee,10
3446,2021-06-21 00:00:00.000,mentee,1
3448,2021-04-23 00:00:00.000,mentee,1
3451,2021-06-05 00:00:00.000,mentee,2
3452,2021-06-14 00:00:00.000,mentee,3
3453,2022-02-01 00:00:00.000,mentee,1
3454,2022-05-03 00:00:00.000,mentee,1
3455,2021-05-03 00:00:00.000,mentee,1
3456,2021-02-23 00:00:00.000,mentee,11
3458,2021-04-19 00:00:00.000,mentee,10
3463,2022-02-11 00:00:00.000,mentee,2
3464,2021-12-31 00:00:00.000,mentee,1
3468,2021-11-21 00:00:00.000,mentee,1
3473,2022-02-21 00:00:00.000,mentee,1
3476,2021-04-27 00:00:00.000,mentee,5
3478,2021-09-13 00:00:00.000,mentee,8
3479,2022-02-15 00:00:00.000,mentee,1
3480,2022-03-09 00:00:00.000,mentee,6
3481,2021-07-28 00:00:00.000,mentee,5
3482,2021-07-24 00:00:00.000,mentee,3
3486,2021-09-27 00:00:00.000,mentee,10
3490,2022-05-21 00:00:00.000,mentee,0
3495,2021-04-10 00:00:00.000,mentee,2
3496,2022-03-23 00:00:00.000,mentee,11
3499,2022-01-23 00:00:00.000,mentee,1
3501,2021-08-09 00:00:00.000,mentee,0
3502,2022-03-22 00:00:00.000,mentee,3
3503,2021-06-17 00:00:00.000,mentee,1
3504,2021-12-30 00:00:00.000,mentee,4
3506,2022-06-14 00:00:00.000,mentee,4
3507,2022-04-08 00:00:00.000,mentee,5
3513,2022-08-12 00:00:00.000,mentee,5
3515,2022-07-28 00:00:00.000,mentee,5
3516,2021-12-27 00:00:00.000,mentee,1
3519,2021-07-14 00:00:00.000,mentee,9
3520,2022-02-05 00:00:00.000,mentee,1
3521,2021-05-21 00:00:00.000,mentee,8
3522,2021-02-20 00:00:00.000,mentee,1
